Invoice	Date	Item Name	Net Sales
	Jan 05, 2018	돌솥비빔밥	12.88
			50.89
410411			
	Jan 05, 2018	coca-cola	1.95
	Jan 05, 2018	해물순두부	10.88
	Jan 05, 2018	Kokanee	9.90
	Jan 05, 2018	LA 갈비	19.88
	Jan 05, 2018	닭불고기	14.88
	Jan 05, 2018	해물파전	19.88
			77.37
410394			
	Jan 05, 2018	coca-cola	7.80
	Jan 05, 2018	LA 갈비	19.88
	Jan 05, 2018	닭불고기	14.88
	Jan 05, 2018	돌솥비빔밥	12.88
	Jan 05, 2018	감자탕	29.88
			85.32
410391			
	Jan 05, 2018	coca-cola	1.95
	Jan 05, 2018	Sprite	1.95
	Jan 05, 2018	잡채	18.88
	Jan 05, 2018	비빔밥	10.88
	Jan 05, 2018	감자탕	39.88
	Jan 05, 2018	보쌈	24.88
			98.42
410371			
	Jan 05, 2018	섞어순두부	10.88
	Jan 05, 2018	해물파전	19.88
	Jan 05, 2018	떡만두국	10.88
			41.64
410369			
	Jan 05, 2018	섞어순두부	10.88
	Jan 05, 2018	해물순두부	10.88
	Jan 05, 2018	LA 갈비	19.88
			41.64
410337			
	Jan 05, 2018	해물순두부	10.88
			10.88
410315			
	Jan 05, 2018	해물순두부	10.88
	Jan 05, 2018	김치순두부	10.88
			21.76
410314			
	Jan 05, 2018	해물순두부	10.88
	Jan 05, 2018	LA 갈비	19.88
	Jan 05, 2018	닭불고기	14.88
			45.64
410353			
	Jan 05, 2018	된장순두부	10.88
	Jan 05, 2018	김치순두부	21.76
	Jan 05, 2018	보쌈	24.88
			57.52
410384			
	Jan 05, 2018	된장순두부	10.88
	Jan 05, 2018	비빔냉면	10.88
			21.76
410402			
	Jan 05, 2018	해물순두부	10.88
	Jan 05, 2018	버섯순두부	10.88
			21.76
410332			
	Jan 05, 2018	섞어순두부	10.88
	Jan 05, 2018	돌솥비빔밥	12.88
			23.76
410362			
	Jan 05, 2018	섞어순두부	10.88
	Jan 05, 2018	LA 갈비	19.88
			30.76
410325			
	Jan 05, 2018	섞어순두부	10.88
	Jan 05, 2018	버섯순두부	10.88
	Jan 05, 2018	칼국수	10.88
	Jan 05, 2018	살고기국수	9.88
	Jan 05, 2018	돌솥비빔밥	38.64
			81.16
410322			
	Jan 05, 2018	섞어순두부	10.88
	Jan 05, 2018	LA 갈비	19.88
			30.76
410311			
	Jan 05, 2018	섞어순두부	10.88
	Jan 05, 2018	살고기당면	9.88
			20.76
410346			
	Jan 05, 2018	Cham Soju	14.95
	Jan 05, 2018	LA 갈비	19.88
	Jan 05, 2018	따로국밥	10.88
			45.71
410365			
	Jan 05, 2018	밥 Rice	2.00
	Jan 05, 2018	해물파전	19.88
	Jan 05, 2018	불낙전골	34.88
			56.76
410312			
	Jan 05, 2018	밥 Rice	2.00
	Jan 05, 2018	오징어불고기	14.88
	Jan 05, 2018	살고기당면	9.88
	Jan 05, 2018	족발	26.88
			53.64
410405			
	Jan 05, 2018	Cass	11.90
	Jan 05, 2018	ChuUm ChuRum	12.95
	Jan 05, 2018	양념치킨	18.88
	Jan 05, 2018	잡채	18.88
	Jan 05, 2018	감자탕	39.88
			102.49
410410			
	Jan 05, 2018	버섯순두부	10.88
	Jan 05, 2018	순대국밥	10.88
	Jan 05, 2018	군만두	9.88
			31.64
410367			
	Jan 05, 2018	뚝배기불고기	10.88
	Jan 05, 2018	버섯순두부	10.88
	Jan 05, 2018	족발	26.88
			48.64
410403			
	Jan 05, 2018	Open Item	3.00
	Jan 05, 2018	김치순두부	10.88
			13.88
410399			
	Jan 05, 2018	ChuUm ChuRum	12.95
	Jan 05, 2018	Canadian Pitcher	12.95
	Jan 05, 2018	보쌈	21.15
			47.05
410396			
	Jan 05, 2018	ChuUm ChuRum	12.95
	Jan 05, 2018	갈비탕	25.76
	Jan 05, 2018	보쌈	24.88
			63.59
410408			
	Jan 05, 2018	Open Item	5.00
	Jan 05, 2018	Canadian Pint	3.95
	Jan 05, 2018	불고기	14.88
			23.83
410380			
	Jan 05, 2018	버섯순두부	10.88
	Jan 05, 2018	LA 갈비	19.88
			30.76
410398			
	Jan 05, 2018	Canadian Pitcher	12.95
	Jan 05, 2018	오징어불고기	14.88
	Jan 05, 2018	감자탕	29.88
			57.71
410368			
	Jan 05, 2018	Cham Soju	14.95
	Jan 05, 2018	LA 갈비	17.89
			32.84
410392			
	Jan 05, 2018	Honey B Pitcher	12.95
	Jan 05, 2018	김치순두부	10.88
			23.83
410359			
	Jan 05, 2018	버섯순두부	10.88
	Jan 05, 2018	돼지불고기	14.88
	Jan 05, 2018	따로국밥	10.88
			36.64
410358			
	Jan 05, 2018	버섯순두부	10.88
	Jan 05, 2018	LA 갈비	19.88
			30.76
410372			
	Jan 05, 2018	Ginger Ale	1.95
	Jan 05, 2018	갈비찜	38.88
	Jan 05, 2018	양념치킨	18.88
			59.71
410462			
	Jan 06, 2018	LA 갈비	19.88
	Jan 06, 2018	섞어순두부	10.88
			30.76
410463			
	Jan 06, 2018	LA 갈비	39.76
	Jan 06, 2018	비빔밥	10.88
	Jan 06, 2018	떡볶이	26.88
	Jan 06, 2018	coca-cola	1.95
	Jan 06, 2018	Nestea	4.50
	Jan 06, 2018	밥 Rice	2.00
			85.97
410433			
	Jan 06, 2018	돌솥비빔밥	12.88
	Jan 06, 2018	된장순두부	10.88
			23.76
410461			
	Jan 06, 2018	떡만두국	10.88
	Jan 06, 2018	칼국수	10.88
	Jan 06, 2018	감자탕	29.88
			51.64
410470			
	Jan 06, 2018	떡만두국	10.88
	Jan 06, 2018	고등어구이	13.88
	Jan 06, 2018	김치순두부	10.88
	Jan 06, 2018	coca-cola	1.95
	Jan 06, 2018	잡채	18.88
	Jan 06, 2018	양념치킨	18.88
	Jan 06, 2018	Juice	2.95
	Jan 06, 2018	매운닭갈비	33.88
	Jan 06, 2018	버섯순두부	10.88
			123.06
410426			
	Jan 06, 2018	비빔밥	10.88
	Jan 06, 2018	된장순두부	10.88
	Jan 06, 2018	버섯순두부	10.88
			32.64
410419			
	Jan 06, 2018	비빔밥	10.88
	Jan 06, 2018	갈비탕	12.88
			23.76
410508			
	Jan 06, 2018	돌솥비빔밥	12.88
	Jan 06, 2018	부대찌게	29.88
	Jan 06, 2018	군만두	9.88
	Jan 06, 2018	김치순두부	10.88
	Jan 06, 2018	족발	26.88
			90.40
410497			
	Jan 06, 2018	돌솥비빔밥	12.88
	Jan 06, 2018	김치순두부	10.88
	Jan 06, 2018	해물파전	19.88
	Jan 06, 2018	양념치킨	18.88
			62.52
410436			
	Jan 06, 2018	떡만두국	10.88
	Jan 06, 2018	비빔밥	10.88
	Jan 06, 2018	즉석불고기	29.88
			51.64
410486			
	Jan 06, 2018	갈비탕	12.88
	Jan 06, 2018	오징어불고기	14.88
	Jan 06, 2018	섞어순두부	10.88
			38.64
410471			
	Jan 06, 2018	갈비탕	12.88
	Jan 06, 2018	순대국밥	10.88
	Jan 06, 2018	밥 Rice	2.00
			25.76
410422			
	Jan 06, 2018	따로국밥	10.88
			10.88
410480			
	Jan 06, 2018	물만두	9.88
	Jan 06, 2018	고등어구이	13.88
	Jan 06, 2018	해물순두부	10.88
			34.64
410417			
	Jan 06, 2018	떡만두국	10.88
			10.88
410420			
	Jan 06, 2018	물만두	9.88
	Jan 06, 2018	갈비탕	25.76
	Jan 06, 2018	김치순두부	10.88
	Jan 06, 2018	밥 Rice	2.00
			48.52
410452			
	Jan 06, 2018	비빔밥	10.88
	Jan 06, 2018	오징어불고기	14.88
			25.76
410454			
	Jan 06, 2018	부대찌게	29.88
	Jan 06, 2018	Nestea	2.25
	Jan 06, 2018	Open Item	2.00
			34.13
410487			
	Jan 06, 2018	부대찌게	29.88
	Jan 06, 2018	보쌈	24.88
			54.76
410443			
	Jan 06, 2018	부대찌게	29.88
			29.88
410438			
	Jan 06, 2018	부대찌게	29.88
	Jan 06, 2018	갈비탕	12.88
	Jan 06, 2018	김치순두부	10.88
	Jan 06, 2018	coca-cola	5.85
	Jan 06, 2018	보쌈	24.88
	Jan 06, 2018	해물파전	19.88
	Jan 06, 2018	Sprite	1.95
			106.20
410540			
	Jan 06, 2018	떡볶이	26.88
	Jan 06, 2018	군만두	9.88
	Jan 06, 2018	순대접시	16.88
	Jan 06, 2018	Honey B Pitcher	12.95
	Jan 06, 2018	Canadian Pitcher	51.80
	Jan 06, 2018	ChuUm ChuRum	12.95
			131.34
410496			
	Jan 06, 2018	부대찌게	29.88
			29.88
410432			
	Jan 06, 2018	감자탕	29.88
	Jan 06, 2018	Open Item	4.00
			33.88
410476			
	Jan 06, 2018	즉석불고기	29.88
	Jan 06, 2018	해물순두부	10.88
	Jan 06, 2018	해물파전	19.88
			60.64
410531			
	Jan 06, 2018	부대찌게	29.88
	Jan 06, 2018	양념치킨	18.88
			48.76
410498			
	Jan 06, 2018	떡볶이	26.88
			26.88
410504			
	Jan 06, 2018	비빔밥	10.88
	Jan 06, 2018	칼국수	10.88
	Jan 06, 2018	족발	26.88
			48.64
410515			
	Jan 06, 2018	비빔밥	10.88
	Jan 06, 2018	섞어순두부	10.88
			21.76
410479			
	Jan 06, 2018	비빔밥	10.88
	Jan 06, 2018	버섯순두부	10.88
			21.76
410477			
	Jan 06, 2018	비빔밥	21.76
	Jan 06, 2018	매운닭갈비	33.88
			55.64
410441			
	Jan 06, 2018	불낙전골	34.88
	Jan 06, 2018	밥 Rice	2.00
			36.88
410469			
	Jan 06, 2018	불낙전골	34.88
	Jan 06, 2018	오삼 불고기	33.88
			68.76
410492			
	Jan 06, 2018	떡볶이	26.88
	Jan 06, 2018	해물파전	19.88
	Jan 06, 2018	보쌈	24.88
	Jan 06, 2018	매운닭갈비	33.88
	Jan 06, 2018	ChuUm ChuRum	169.40
			274.92
410440			
	Jan 06, 2018	떡볶이	26.88
	Jan 06, 2018	김치순두부	10.88
	Jan 06, 2018	밥 Rice	2.00
			39.76
410472			
	Jan 06, 2018	오징어불고기	14.88
	Jan 06, 2018	갈비찜	38.88
	Jan 06, 2018	잡채	18.88
	Jan 06, 2018	해물파전	19.88
	Jan 06, 2018	밥 Rice	2.00
			94.52
410453			
	Jan 06, 2018	오징어불고기	14.88
	Jan 06, 2018	김치순두부	21.76
	Jan 06, 2018	Diet Coke	1.95
			38.59
410514			
	Jan 06, 2018	순대국밥	21.76
			21.76
410524			
	Jan 06, 2018	순대국밥	10.88
	Jan 06, 2018	LA 갈비	19.88
	Jan 06, 2018	섞어순두부	10.88
	Jan 06, 2018	ChuUm ChuRum	38.85
			80.49
410523			
	Jan 06, 2018	오징어불고기	14.88
	Jan 06, 2018	감자탕	29.88
			44.76
410421			
	Jan 06, 2018	고등어구이	13.88
	Jan 06, 2018	순대국밥	10.88
	Jan 06, 2018	칼국수	10.88
	Jan 06, 2018	해물순두부	10.88
			46.52
410506			
	Jan 06, 2018	순대국밥	10.88
	Jan 06, 2018	쫄면	10.88
	Jan 06, 2018	만두접시	17.88
			39.64
410481			
	Jan 06, 2018	순대국밥	21.76
			21.76
410488			
	Jan 06, 2018	LA 갈비	19.88
	Jan 06, 2018	감자탕	29.88
	Jan 06, 2018	버섯순두부	10.88
			60.64
410522			
	Jan 06, 2018	LA 갈비	19.88
	Jan 06, 2018	매운닭갈비	33.88
	Jan 06, 2018	ChuUm ChuRum	12.95
			66.71
410484			
	Jan 06, 2018	LA 갈비	19.88
	Jan 06, 2018	섞어순두부	10.88
			30.76
410483			
	Jan 06, 2018	LA 갈비	19.88
	Jan 06, 2018	섞어순두부	10.88
	Jan 06, 2018	버섯순두부	10.88
			41.64
410468			
	Jan 06, 2018	LA 갈비	19.88
	Jan 06, 2018	군만두	9.88
	Jan 06, 2018	김치순두부	10.88
	Jan 06, 2018	잡채	18.88
	Jan 06, 2018	Max 330ml	5.45
			64.97
410530			
	Jan 06, 2018	LA 갈비	19.88
	Jan 06, 2018	보쌈	24.88
	Jan 06, 2018	Cham Soju	12.95
	Jan 06, 2018	버섯순두부	10.88
			68.59
410425			
	Jan 06, 2018	순대국밥	10.88
			10.88
410428			
	Jan 06, 2018	칼국수	10.88
	Jan 06, 2018	갈비탕	12.88
			23.76
410416			
	Jan 06, 2018	갈비탕	25.76
			25.76
410526			
	Jan 06, 2018	군만두	9.88
	Jan 06, 2018	섞어순두부	10.88
	Jan 06, 2018	감자탕	29.88
			50.64
410418			
	Jan 06, 2018	갈비탕	12.88
	Jan 06, 2018	된장순두부	10.88
	Jan 06, 2018	해물순두부	10.88
	Jan 06, 2018	섞어순두부	10.88
			45.52
410535			
	Jan 06, 2018	칼국수	10.88
			10.88
410429			
	Jan 06, 2018	군만두	9.88
	Jan 06, 2018	coca-cola	1.95
	Jan 06, 2018	갈비찜	38.88
	Jan 06, 2018	밥 Rice	2.00
			52.71
410499			
	Jan 06, 2018	군만두	9.88
	Jan 06, 2018	감자탕	29.88
			39.76
410505			
	Jan 06, 2018	군만두	9.88
	Jan 06, 2018	감자탕	29.88
			39.76
410363			
	Jan 05, 2018	LA 갈비	19.88
	Jan 05, 2018	비빔냉면	10.88
	Jan 05, 2018	해물파전	19.88
	Jan 05, 2018	돌솥비빔밥	12.88
	Jan 05, 2018	감자탕	29.88
			93.40
410361			
	Jan 05, 2018	LA 갈비	19.88
	Jan 05, 2018	잡채	18.88
	Jan 05, 2018	감자탕	29.88
			68.64
410385			
	Jan 05, 2018	LA 갈비	19.88
	Jan 05, 2018	군만두	9.88
	Jan 05, 2018	떡볶이	26.88
			56.64
410324			
	Jan 05, 2018	순대국밥	10.88
	Jan 05, 2018	김치순두부	10.88
			21.76
410341			
	Jan 05, 2018	순대국밥	10.88
			10.88
410327			
	Jan 05, 2018	불고기	14.88
	Jan 05, 2018	LA 갈비	19.88
	Jan 05, 2018	잡채	18.88
	Jan 05, 2018	해물파전	19.88
			73.52
410336			
	Jan 05, 2018	불고기	14.88
	Jan 05, 2018	돌솥비빔밥	12.88
			27.76
410339			
	Jan 05, 2018	돼지불고기	14.88
	Jan 05, 2018	돌솥비빔밥	25.76
			40.64
410351			
	Jan 05, 2018	갈비탕	12.88
	Jan 05, 2018	오징어불고기	14.88
	Jan 05, 2018	잡채	18.88
	Jan 05, 2018	감자탕	29.88
			76.52
410356			
	Jan 05, 2018	갈비탕	12.88
	Jan 05, 2018	고등어구이	13.88
	Jan 05, 2018	김치순두부	10.88
			37.64
410323			
	Jan 05, 2018	갈비탕	12.88
	Jan 05, 2018	따로국밥	10.88
	Jan 05, 2018	비빔밥	10.88
			34.64
410319			
	Jan 05, 2018	갈비탕	12.88
	Jan 05, 2018	돌솥비빔밥	12.88
			25.76
410320			
	Jan 05, 2018	따로국밥	10.88
			10.88
410415			
	Jan 05, 2018	갈비탕	12.88
			12.88
410406			
	Jan 05, 2018	갈비탕	12.88
	Jan 05, 2018	순대접시	10.88
			23.76
410397			
	Jan 05, 2018	갈비탕	12.88
			12.88
410386			
	Jan 05, 2018	오징어불고기	14.88
	Jan 05, 2018	감자탕	29.88
			44.76
410389			
	Jan 05, 2018	고등어구이	13.88
	Jan 05, 2018	순대접시	10.88
	Jan 05, 2018	불낙전골	34.88
			59.64
410413			
	Jan 05, 2018	쫄면	10.88
	Jan 05, 2018	순대접시	16.88
			27.76
410395			
	Jan 05, 2018	고등어구이	13.88
	Jan 05, 2018	김치순두부	10.88
	Jan 05, 2018	즉석불고기	29.88
			54.64
410407			
	Jan 05, 2018	닭불고기	14.88
	Jan 05, 2018	갈비찜	38.88
	Jan 05, 2018	해물파전	19.88
	Jan 05, 2018	떡볶이	26.88
			100.52
410400			
	Jan 05, 2018	닭불고기	14.88
			14.88
410296			
	Jan 04, 2018	버섯순두부	10.88
	Jan 04, 2018	coca-cola	1.95
	Jan 04, 2018	LA 갈비	19.88
			32.71
410218			
	Jan 04, 2018	뚝배기불고기	10.88
	Jan 04, 2018	비빔밥	10.88
			21.76
410290			
	Jan 04, 2018	버섯순두부	10.88
	Jan 04, 2018	돼지불고기	14.88
			25.76
410264			
	Jan 04, 2018	버섯순두부	10.88
	Jan 04, 2018	Honey B Pitcher	15.95
	Jan 04, 2018	LA 갈비	19.88
	Jan 04, 2018	오징어불고기	14.88
	Jan 04, 2018	해물파전	19.88
	Jan 04, 2018	감자탕	29.88
			111.35
410225			
	Jan 04, 2018	버섯순두부	10.88
	Jan 04, 2018	군만두	9.88
			20.76
410257			
	Jan 04, 2018	버섯순두부	21.76
	Jan 04, 2018	찐만두	9.88
			31.64
410272			
	Jan 04, 2018	뚝배기불고기	10.88
	Jan 04, 2018	돼지불고기	14.88
			25.76
410283			
	Jan 04, 2018	뚝배기불고기	10.88
	Jan 04, 2018	군만두	9.88
	Jan 04, 2018	고등어구이	13.88
	Jan 04, 2018	coca-cola	1.95
	Jan 04, 2018	감자탕	29.88
			66.47
410216			
	Jan 04, 2018	Open Item	15.00
			15.00
410303			
	Jan 04, 2018	Open Item	2.00
	Jan 04, 2018	Sprite	3.90
	Jan 04, 2018	LA 갈비	19.88
	Jan 04, 2018	감자탕	29.88
			55.66
410288			
	Jan 04, 2018	밥 Rice	2.00
	Jan 04, 2018	불낙전골	34.88
			36.88
410287			
	Jan 04, 2018	밥 Rice	2.00
	Jan 04, 2018	갈비탕	12.88
			14.88
410236			
	Jan 04, 2018	밥 Rice	2.00
	Jan 04, 2018	매운닭갈비	33.88
			35.88
410295			
	Jan 04, 2018	Ginger Ale	1.95
	Jan 04, 2018	양념치킨	18.88
	Jan 04, 2018	족발	26.88
	Jan 04, 2018	감자탕	39.88
			87.59
410271			
	Jan 04, 2018	Ginger Ale	1.95
	Jan 04, 2018	Nestea	2.25
	Jan 04, 2018	오삼 불고기	33.88
	Jan 04, 2018	LA 갈비	39.76
	Jan 04, 2018	잡채	18.88
			96.72
410284			
	Jan 04, 2018	Nestea	6.75
	Jan 04, 2018	잡채	18.88
	Jan 04, 2018	섞어순두부	10.88
	Jan 04, 2018	돌솥비빔밥	25.76
	Jan 04, 2018	족발	26.88
			89.15
410298			
	Jan 04, 2018	Nestea	2.25
	Jan 04, 2018	닭불고기	14.88
	Jan 04, 2018	된장순두부	10.88
	Jan 04, 2018	떡만두국	10.88
			38.89
410246			
	Jan 04, 2018	Diet Coke	1.95
	Jan 04, 2018	매운닭갈비	33.88
	Jan 04, 2018	LA 갈비	19.88
	Jan 04, 2018	갈비탕	12.88
	Jan 04, 2018	coca-cola	3.90
			72.49
410256			
	Jan 04, 2018	Cham Soju	14.95
	Jan 04, 2018	불낙전골	34.88
			49.83
410277			
	Jan 04, 2018	Cham Soju	14.95
	Jan 04, 2018	LA 갈비	19.88
	Jan 04, 2018	군만두	9.88
	Jan 04, 2018	양념치킨	18.88
	Jan 04, 2018	비빔밥	10.88
	Jan 04, 2018	감자탕	29.88
	Jan 04, 2018	보쌈	24.88
			129.23
410293			
	Jan 04, 2018	Honey B Pitcher	12.95
	Jan 04, 2018	불고기	14.88
	Jan 04, 2018	족발	26.88
	Jan 04, 2018	감자탕	29.88
			84.59
410301			
	Jan 04, 2018	Honey B Pitcher	38.85
	Jan 04, 2018	ChuUm ChuRum	51.80
	Jan 04, 2018	군만두	19.76
	Jan 04, 2018	양념치킨	18.88
	Jan 04, 2018	순대접시	16.88
	Jan 04, 2018	보쌈	49.76
	Jan 04, 2018	불낙전골	34.88
			230.81
410285			
	Jan 04, 2018	Honey B Pint	3.95
	Jan 04, 2018	coca-cola	1.95
	Jan 04, 2018	LA 갈비	19.88
	Jan 04, 2018	고등어구이	13.88
	Jan 04, 2018	해물파전	19.88
	Jan 04, 2018	섞어순두부	10.88
			70.42
410304			
	Jan 04, 2018	Cham Soju	12.95
	Jan 04, 2018	돼지불고기	14.88
	Jan 04, 2018	김치순두부	10.88
			38.71
410254			
	Jan 04, 2018	Sprite	1.95
	Jan 04, 2018	LA 갈비	19.88
	Jan 04, 2018	통갈비	31.88
	Jan 04, 2018	된장순두부	32.64
	Jan 04, 2018	coca-cola	1.95
			88.30
410409			
	Jan 05, 2018	살고기국수	19.76
			19.76
410318			
	Jan 05, 2018	살고기국수	9.88
			9.88
410316			
	Jan 05, 2018	살고기국수	9.88
			9.88
410375			
	Jan 05, 2018	살고기당면	9.88
	Jan 05, 2018	양념치킨	18.88
	Jan 05, 2018	김치순두부	10.88
			39.64
410364			
	Jan 05, 2018	통갈비	31.88
	Jan 05, 2018	감자탕	29.88
			61.76
410373			
	Jan 05, 2018	닭불고기	14.88
	Jan 05, 2018	갈비찜	38.88
			53.76
410330			
	Jan 05, 2018	닭불고기	14.88
			14.88
410302			
	Jan 04, 2018	오삼 불고기	33.88
	Jan 04, 2018	섞어순두부	10.88
			44.76
410239			
	Jan 04, 2018	매운닭갈비	33.88
	Jan 04, 2018	쫄면	10.88
	Jan 04, 2018	해물파전	19.88
	Jan 04, 2018	비빔밥	10.88
			75.52
410220			
	Jan 04, 2018	매운닭갈비	33.88
	Jan 04, 2018	순대국밥	10.88
			44.76
410308			
	Jan 04, 2018	ChuUm ChuRum	12.95
	Jan 04, 2018	살고기국수	19.76
			32.71
410248			
	Jan 04, 2018	매운닭갈비	33.88
			33.88
410260			
	Jan 04, 2018	오삼 불고기	33.88
			33.88
410244			
	Jan 04, 2018	Cold Sake	33.90
	Jan 04, 2018	불고기	14.88
	Jan 04, 2018	해물파전	19.88
	Jan 04, 2018	해물순두부	21.76
	Jan 04, 2018	돌솥비빔밥	12.88
	Jan 04, 2018	비빔밥	10.88
			114.18
410294			
	Jan 04, 2018	매운닭갈비	33.88
	Jan 04, 2018	LA 갈비	19.88
	Jan 04, 2018	돌솥비빔밥	12.88
	Jan 04, 2018	갈비탕	12.88
			79.52
410273			
	Jan 04, 2018	매운닭갈비	33.88
	Jan 04, 2018	coca-cola	3.90
			37.78
410334			
	Jan 05, 2018	따로국밥	10.88
			10.88
410374			
	Jan 05, 2018	순대접시	10.88
	Jan 05, 2018	감자탕	29.88
			40.76
410347			
	Jan 05, 2018	순대접시	10.88
	Jan 05, 2018	해물파전	19.88
	Jan 05, 2018	비빔밥	21.76
	Jan 05, 2018	보쌈	24.88
			77.40
410313			
	Jan 05, 2018	잡채	18.88
	Jan 05, 2018	양념치킨	18.88
	Jan 05, 2018	해물파전	19.88
	Jan 05, 2018	불낙전골	34.88
	Jan 05, 2018	감자탕	29.88
			122.40
410321			
	Jan 05, 2018	잡채	18.88
	Jan 05, 2018	해물파전	19.88
	Jan 05, 2018	감자탕	39.88
			78.64
410378			
	Jan 05, 2018	양념치킨	18.88
	Jan 05, 2018	족발	26.88
	Jan 05, 2018	만두접시	17.88
	Jan 05, 2018	감자탕	29.88
			93.52
410370			
	Jan 05, 2018	잡채	18.88
	Jan 05, 2018	부대찌게	29.88
			48.76
410377			
	Jan 05, 2018	잡채	18.88
	Jan 05, 2018	감자탕	29.88
			48.76
410348			
	Jan 05, 2018	김치순두부	21.76
	Jan 05, 2018	돌솥비빔밥	12.88
			34.64
410379			
	Jan 05, 2018	해물파전	19.88
	Jan 05, 2018	감자탕	29.88
			49.76
410317			
	Jan 05, 2018	해물파전	19.88
	Jan 05, 2018	감자탕	39.88
			59.76
410310			
	Jan 05, 2018	부대찌게	29.88
			29.88
410340			
	Jan 05, 2018	떡볶이	26.88
			26.88
410328			
	Jan 05, 2018	떡만두국	10.88
			10.88
410331			
	Jan 05, 2018	떡만두국	10.88
			10.88
410387			
	Jan 05, 2018	부대찌게	29.88
			29.88
410383			
	Jan 05, 2018	감자탕	29.88
			29.88
410329			
	Jan 05, 2018	감자탕	29.88
			29.88
410343			
	Jan 05, 2018	감자탕	29.88
			29.88
410344			
	Jan 05, 2018	감자탕	29.88
			29.88
410360			
	Jan 05, 2018	감자탕	29.88
			29.88
410349			
	Jan 05, 2018	감자탕	29.88
			29.88
410465			
	Jan 06, 2018	감자탕	29.88
	Jan 06, 2018	매운닭갈비	33.88
			63.76
410566			
	Jan 07, 2018	만두접시	17.88
	Jan 07, 2018	순대접시	16.88
	Jan 07, 2018	감자탕	29.88
			64.64
410572			
	Jan 07, 2018	만두접시	17.88
	Jan 07, 2018	갈비찜	38.88
			56.76
410642			
	Jan 07, 2018	보쌈	24.88
	Jan 07, 2018	갈비찜	38.88
	Jan 07, 2018	ChuUm ChuRum	77.70
	Jan 07, 2018	Canadian Pint	7.90
			149.36
410641			
	Jan 07, 2018	보쌈	24.88
	Jan 07, 2018	감자탕	29.88
	Jan 07, 2018	Honey B Pitcher	12.95
	Jan 07, 2018	Sake	12.95
			80.66
410627			
	Jan 07, 2018	보쌈	24.88
	Jan 07, 2018	비빔냉면	10.88
	Jan 07, 2018	갈비탕	25.76
	Jan 07, 2018	해물순두부	21.76
	Jan 07, 2018	해물파전	19.88
	Jan 07, 2018	살고기국수	9.88
			113.04
410634			
	Jan 07, 2018	보쌈	24.88
	Jan 07, 2018	순대접시	22.88
	Jan 07, 2018	부대찌게	29.88
	Jan 07, 2018	밥 Rice	8.00
			85.64
410584			
	Jan 07, 2018	족발	26.88
	Jan 07, 2018	뚝배기불고기	10.88
	Jan 07, 2018	Honey B Pint	4.95
	Jan 07, 2018	오징어불고기	14.88
			57.59
410589			
	Jan 07, 2018	족발	26.88
	Jan 07, 2018	감자탕	39.88
			66.76
410639			
	Jan 07, 2018	갈비찜	38.88
	Jan 07, 2018	Cham Soju	12.95
			51.83
410629			
	Jan 07, 2018	족발	26.88
	Jan 07, 2018	갈비탕	12.88
	Jan 07, 2018	Sprite	1.95
	Jan 07, 2018	해물파전	19.88
	Jan 07, 2018	섞어순두부	10.88
	Jan 07, 2018	Nestea	4.50
	Jan 07, 2018	통갈비	31.88
	Jan 07, 2018	순대국밥	10.88
			119.73
410613			
	Jan 07, 2018	족발	26.88
	Jan 07, 2018	오징어불고기	14.88
	Jan 07, 2018	밥 Rice	2.00
			43.76
410594			
	Jan 07, 2018	족발	26.88
	Jan 07, 2018	보쌈	24.88
	Jan 07, 2018	감자탕	29.88
	Jan 07, 2018	해물파전	19.88
	Jan 07, 2018	LA 갈비	19.88
			121.40
410579			
	Jan 07, 2018	보쌈	24.88
	Jan 07, 2018	양념치킨	18.88
	Jan 07, 2018	고등어구이	27.76
	Jan 07, 2018	돌솥비빔밥	12.88
	Jan 07, 2018	Open Item	2.00
	Jan 07, 2018	버섯순두부	10.88
			97.28
410602			
	Jan 07, 2018	감자탕	29.88
	Jan 07, 2018	불고기	14.88
			44.76
410606			
	Jan 07, 2018	감자탕	29.88
	Jan 07, 2018	순대접시	10.88
	Jan 07, 2018	ChuUm ChuRum	14.95
	Jan 07, 2018	coca-cola	1.95
			57.66
410601			
	Jan 07, 2018	감자탕	29.88
	Jan 07, 2018	갈비탕	12.88
	Jan 07, 2018	비빔밥	10.88
	Jan 07, 2018	물만두	9.88
	Jan 07, 2018	해물파전	19.88
	Jan 07, 2018	섞어순두부	10.88
	Jan 07, 2018	오징어불고기	14.88
	Jan 07, 2018	LA 갈비	19.88
			129.04
410599			
	Jan 07, 2018	감자탕	29.88
	Jan 07, 2018	오삼 불고기	33.88
	Jan 07, 2018	LA 갈비	19.88
			83.64
410597			
	Jan 07, 2018	감자탕	29.88
	Jan 07, 2018	잡채	18.88
	Jan 07, 2018	오삼 불고기	33.88
			82.64
410611			
	Jan 07, 2018	감자탕	29.88
			29.88
410614			
	Jan 07, 2018	감자탕	29.88
	Jan 07, 2018	LA 갈비	19.88
			49.76
410636			
	Jan 07, 2018	감자탕	29.88
			29.88
410632			
	Jan 07, 2018	감자탕	29.88
			29.88
410622			
	Jan 07, 2018	감자탕	29.88
	Jan 07, 2018	잡채	18.88
	Jan 07, 2018	오징어불고기	14.88
	Jan 07, 2018	김치순두부	10.88
			74.52
410618			
	Jan 07, 2018	감자탕	29.88
	Jan 07, 2018	양념치킨	18.88
	Jan 07, 2018	Sul Joong Mae	17.95
